

🌍央视频道,#genre#
今日热歌DJ《如果爱还在》,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4#
推荐9首DJ舞曲,https://vd2.bdstatic.com/mda-mhig1c3sw223mx8p/1080p/cae_h264/1629380139191731149/mda-mhig1c3sw223mx8p.mp4#
车载必备DJ《殇雪》,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4#
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
几首绝美情歌DJ,https://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4
【经典老歌】DJ精选8首,https://vdse.bdstatic.com//200ab148a9e867ad29f5fda4ac175305.mp4
👼少儿动漫,#genre#
猫和老鼠,https://cache50.zsyzcy.cn:49156/baidu/qiyi/a3c9cdba72ff9f8aa2572306bbf369d3.m3u8
  金鹰卡通,http://84a6b2ef5c657f63-web.olt.sczhgx.com:8999/hls/64/index.m3u8
卡酷动画,http://84a6b2ef5c657f63-web.olt.sczhgx.com:8999/hls/66/index.m3u8
哈哈炫动,http://84a6b2ef5c657f63-web.olt.sczhgx.com:8999/hls/67/index.m3u8
优漫卡通,http://84a6b2ef5c657f63-web.olt.sczhgx.com:8999/hls/68/index.m3u8
  雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
  反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
  熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
  狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
  雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
  反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
  熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
  狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
  动画杂烩283,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e0db2445002a4b67b57d12b4c33c1529/1200.m3u8
  动画杂烩183,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/374067cee0644903a1b31836e61913e8/1200.m3u8
 动画杂烩083,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/88ec2b256b4148e497f8f971cb5ec380/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
🐱猫和老鼠豪华版,#genre#
第一季第1集,https://play.hhuus.com/play/YernLzwe/index.m3u8
第一季第2集,https://play.hhuus.com/play/qaQBPPqb/index.m3u8
第一季第3集,https://play.hhuus.com/play/5eVKXL5a/index.m3u8
第一季第4集,https://play.hhuus.com/play/nelNBqJb/index.m3u8
第一季第5集,https://play.hhuus.com/play/yb80jRlb/index.m3u8
第一季第6集,https://play.hhuus.com/play/YernLLke/index.m3u8
第一季第7集,https://play.hhuus.com/play/rb2QYLJa/index.m3u8
第一季第8集,https://play.hhuus.com/play/nelNBqlb/index.m3u8
第一季第9集,https://play.hhuus.com/play/9aAgvv1d/index.m3u8
第一季第10集,https://play.hhuus.com/play/1aKvJJze/index.m3u8
第一季第11集,https://play.hhuus.com/play/penjE2De/index.m3u8
第一季第12集,https://play.hhuus.com/play/BeX2Zylb/index.m3u8
第一季第13集,https://play.hhuus.com/play/YaOzNmGe/index.m3u8
第一季第14集,https://play.hhuus.com/play/meplJJre/index.m3u8
第一季第15集,https://play.hhuus.com/play/lejNzzze/index.m3u8
第一季第16集,https://play.hhuus.com/play/Rb4P1A0b/index.m3u8
第一季第17集,https://play.hhuus.com/play/Xe0PWwGe/index.m3u8
第一季第18集,https://play.hhuus.com/play/RdGoB1Qd/index.m3u8
第一季第19集,https://play.hhuus.com/play/PdyxVqwb/index.m3u8
第一季第20集,https://play.hhuus.com/play/qaQBPQMb/index.m3u8
第一季第21集,https://play.hhuus.com/play/9b643gLe/index.m3u8
第一季第22集,https://play.hhuus.com/play/YernLJBe/index.m3u8
第一季第23集,https://play.hhuus.com/play/QeZN232e/index.m3u8
第一季第24集,https://play.hhuus.com/play/9aAgvw7d/index.m3u8
第一季第25集完结,https://play.hhuus.com/play/1aKvJ0le/index.m3u8

第二季第1集,https://play.hhuus.com/play/penjEzle/index.m3u8
第二季第2集,https://play.hhuus.com/play/yb80joob/index.m3u8
第二季第3集,https://play.hhuus.com/play/YernLE6e/index.m3u8
第二季第4集,https://play.hhuus.com/play/nelNBvlb/index.m3u8
第二季第5集,https://play.hhuus.com/play/nelNBv6b/index.m3u8
第二季第6集,https://play.hhuus.com/play/YernLEwe/index.m3u8
第二季第7集,https://play.hhuus.com/play/DdwvQkwb/index.m3u8
第二季第8集,https://play.hhuus.com/play/1aMxL93e/index.m3u8
第二季第9集,https://play.hhuus.com/play/5eVKXN1a/index.m3u8
第二季第10集,https://play.hhuus.com/play/rb2QYgva/index.m3u8
第二季第11集,https://play.hhuus.com/play/rb2QYOPa/index.m3u8
第二季第12集,https://play.hhuus.com/play/penjENDe/index.m3u8
第二季第13集,https://play.hhuus.com/play/5eVKXl9a/index.m3u8
第二季第14集,https://play.hhuus.com/play/DdwvQRJb/index.m3u8
第二季第15集,https://play.hhuus.com/play/1aMxLoBe/index.m3u8
第二季第16集,https://play.hhuus.com/play/DdwvQZmb/index.m3u8
第二季第17集,https://play.hhuus.com/play/yb80jO5b/index.m3u8
第二季第18集,https://play.hhuus.com/play/DbDlyPYb/index.m3u8
第二季第19集,https://play.hhuus.com/play/YernLBke/index.m3u8
第二季第20集,https://play.hhuus.com/play/nelNBDJb/index.m3u8
第二季第21集,https://play.hhuus.com/play/9b643Mze/index.m3u8
第二季第22集,https://play.hhuus.com/play/1aKvJ7Je/index.m3u8
第二季第23集,https://play.hhuus.com/play/QeZN2g8e/index.m3u8
第二季第24集,https://play.hhuus.com/play/qaQBPKZb/index.m3u8
第二季第25集,https://play.hhuus.com/play/9aAgvXpd/index.m3u8
第二季第26集完结,https://play.hhuus.com/play/YernLqWe/index.m3u8

第三季第1集,https://play.hhuus.com/play/Xe0PWl3e/index.m3u8
第三季第2集,https://play.hhuus.com/play/DdwvQYzb/index.m3u8
第三季第3集,https://play.hhuus.com/play/RdGoBG3d/index.m3u8
第三季第4集,https://play.hhuus.com/play/penjEMPe/index.m3u8
第三季第5集,https://play.hhuus.com/play/BeX2Zjob/index.m3u8
第三季第6集,https://play.hhuus.com/play/Rb4P1pkb/index.m3u8
第三季第7集,https://play.hhuus.com/play/PdyxVRgb/index.m3u8
第三季第8集,https://play.hhuus.com/play/DbDlyM5b/index.m3u8
第三季第9集,https://play.hhuus.com/play/lejNzyYe/index.m3u8
第三季第10集,https://play.hhuus.com/play/lejNzyBe/index.m3u8
第三季第11集,https://play.hhuus.com/play/9b64DoNe/index.m3u8
第三季第12集,https://play.hhuus.com/play/mepl4wye/index.m3u8
第三季第13集,https://play.hhuus.com/play/QeZNAOge/index.m3u8
第三季第14集,https://play.hhuus.com/play/lejNXQ4e/index.m3u8
第三季第15集,https://play.hhuus.com/play/nel0LN5e/index.m3u8
第三季第16集,https://play.hhuus.com/play/mepnKP2b/index.m3u8
第三季第17集,https://play.hhuus.com/play/RdGAxE7a/index.m3u8
第三季第18集,https://play.hhuus.com/play/5eVWr9Ma/index.m3u8
第三季第19集,https://play.hhuus.com/play/Qe1MqDRe/index.m3u8
第三季第20集,https://play.hhuus.com/play/wdLGDRwb/index.m3u8
第三季第21集,https://play.hhuus.com/play/zbqo592e/index.m3u8
第三季第22集,https://play.hhuus.com/play/vbmk6POe/index.m3u8
第三季第23集,https://play.hhuus.com/play/mepnKl2b/index.m3u8
第三季第24集,https://play.hhuus.com/play/lejBMNRe/index.m3u8
第三季第25集,https://play.hhuus.com/play/1aKGBRRa/index.m3u8
第三季第26集,https://play.hhuus.com/play/Yerp5nEb/index.m3u8
第三季第27集,https://play.hhuus.com/play/1aMXg25e/index.m3u8
第三季第28集,https://play.hhuus.com/play/rb2XroNe/index.m3u8
第三季第29集,https://play.hhuus.com/play/lejBMkle/index.m3u8
第三季第30集,https://play.hhuus.com/play/Rb42wJ1e/index.m3u8
第三季第31集,https://play.hhuus.com/play/9b6Myvla/index.m3u8
第三季第32集,https://play.hhuus.com/play/Ddwx5lRe/index.m3u8
第三季第33集,https://play.hhuus.com/play/9b6Myjna/index.m3u8
第三季第34集,https://play.hhuus.com/play/Yerp5vKb/index.m3u8
第三季第35集,https://play.hhuus.com/play/9avw5zXb/index.m3u8
第三季第36集,https://play.hhuus.com/play/Xe0MpmKa/index.m3u8
第三季第37集,https://play.hhuus.com/play/nel0LP5e/index.m3u8
第三季第38集,https://play.hhuus.com/play/negyKG3b/index.m3u8
第三季第39集,https://play.hhuus.com/play/Rb42wqne/index.m3u8
第三季第40集,https://play.hhuus.com/play/yb8gAxLa/index.m3u8
第三季第41集,https://play.hhuus.com/play/lejBMPRe/index.m3u8
第三季第42集,https://play.hhuus.com/play/6dBvpyXd/index.m3u8
第三季第43集,https://play.hhuus.com/play/7axy5m9b/index.m3u8
第三季第44集,https://play.hhuus.com/play/yb8gAlma/index.m3u8
第三季第45集,https://play.hhuus.com/play/0dNGjR6e/index.m3u8
第三季第46集,https://play.hhuus.com/play/vbmk6gOe/index.m3u8
第三季第47集,https://play.hhuus.com/play/Xe0MpBva/index.m3u8
第三季第48集,https://play.hhuus.com/play/5eVWrkWa/index.m3u8
第三季第49集,https://play.hhuus.com/play/1aMXg6Ae/index.m3u8
第三季第50集,https://play.hhuus.com/play/9aAroxOb/index.m3u8
第三季第51集,https://play.hhuus.com/play/xbomK03e/index.m3u8
第三季第42集,https://play.hhuus.com/play/QeZgyRJa/index.m3u8
第三季第53集完结,https://play.hhuus.com/play/NbW1vRJe/index.m3u8



第四季第1集https://play.hhuus.com/play/Xe0PwRNe/index.m3u8
第四季第2集,https://play.hhuus.com/play/1aMxkjme/index.m3u8
第四季第3集,https://play.hhuus.com/play/YaOzmYEe/index.m3u8
第四季第4集,https://play.hhuus.com/play/DdwvopXb/index.m3u8
第四季第5集,https://play.hhuus.com/play/penj25pe/index.m3u8
第四季第6集,https://play.hhuus.com/play/BeX2yDVb/index.m3u8
第四季第7集,https://play.hhuus.com/play/RdGo165d/index.m3u8
第四季第8集,https://play.hhuus.com/play/Ddwvojrb/index.m3u8
第四季第9集,https://play.hhuus.com/play/PdyxqlRb/index.m3u8
第四季第10集,https://play.hhuus.com/play/Rb4PAxJb/index.m3u8
第四季第11集,https://play.hhuus.com/play/YernjR2e/index.m3u8
第四季第12集,https://play.hhuus.com/play/9aAgRP9d/index.m3u8
第四季第13集,https://play.hhuus.com/play/DbDlXR6b/index.m3u8
第四季第14集,https://play.hhuus.com/play/rb2QyRMa/index.m3u8
第四季第15集,https://play.hhuus.com/play/yb80Gqjb/index.m3u8
第四季第16集,https://play.hhuus.com/play/5eVKwmza/index.m3u8
第四季第17集,https://play.hhuus.com/play/nelNZOjb/index.m3u8
第四季第18集,https://play.hhuus.com/play/rb2Qy8za/index.m3u8
第四季第19集,https://play.hhuus.com/play/DbDlXqKb/index.m3u8
第四季第20集,https://play.hhuus.com/play/Xe0Pw8Le/index.m3u8
第四季第21集,https://play.hhuus.com/play/yb80GM3b/index.m3u8
第四季第22集,https://play.hhuus.com/play/5eVKwvXa/index.m3u8
第四季第23集,https://play.hhuus.com/play/1aMxkZGe/index.m3u8
第四季第24集,https://play.hhuus.com/play/penj2R7e/index.m3u8
第四季第25集,https://play.hhuus.com/play/Rb4PA6xb/index.m3u8
第四季第26集完结,https://play.hhuus.com/play/Ddwvo08b/index.m3u8

📺V6剧场,#genre#
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
爱电竞,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
爱谍战,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
爱动漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
爱都市,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
爱怀旧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
爱经典,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
爱科幻,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
爱科学,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
爱浪漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
爱历史,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
爱旅行,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
爱奇谈,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
爱青春,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
爱赛车,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱玩具,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱喜剧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱悬疑,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱幼教,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
爱院线,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3

🖥V6超级影视,#genre#
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8 
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8 
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8 
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8 
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8 
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8 
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8 
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8 
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8 
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8 
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8 
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8 
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8 
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8 
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8 
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8 
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8 
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8 
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8 
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8 
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8 
📽影视轮番,#genre#
HD星光电影.com/live/hqyzb01.m3u8
吉林电影(高清),http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016
斗鱼电影7,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K.flv?wsAuth=5098901b40bc7b87b4eed18509f89245&token=cpn-androidmpro-0-20415-b6774b3b3249db178d68e54e4be54bf1ca391679b3fb2ffa&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
凤凰电影,http://218.202.220.2:5000/nn_live.m3u8?id=NEWSASIA
MTV电影,http://218.202.220.2:5000/nn_live.m3u8?id=MTV
卫视电影,https://vd3.bdstatic.com/mda-ijpf490digcrqv4z/hd/mda-ijpf490digcrqv4z.mp4?auth_key=1648477328-0-0-ac1dfb4d3cb739a53525c52639302a80&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3128148124&vid=3444695140816300827&abtest=all
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
神乐华语 经典 电影 沈腾 周星驰,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=1654a7dbdd0f43026d74f40fa5b16f9f&token=cpn-androidmpro-0-85894-a3575d938a4aa30948fcdebc46b8acfab96b4eca7d340f4d&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
周星驰华语 成龙 电影 神乐,http://tc-tct.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_2000.flv?wsAuth=37a6157d3fde53e15e2a5ec0b0b75e6b&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0cfdec84a345a019110914600f63a7fc4&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=
美亚电影台(国),http://v3948069e.live.126.net/live/hodtv4003.flv
美亚电影台,http://v3948069e.live.126.net/live/hod300.flv
日韩电影06,https://m3u8.48cdn.com/videos/201908/sb6ksmxx/hls/sb6ksmxx.m3u8?/tyzb00.php
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64

梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级影院ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
CHC动作ipv6,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC家庭ipv6,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC高清ipv6,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNSXQZMUEnZPBI3Y%2BI8ABE4PJC%2B6OvlZZw5ubC%2FbrIdxFJJY1CcAGU%2BYDDQV9oJ%2FVqQ
CHC高清ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04
